"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division 3","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division 3","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division 4","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division 4","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division U","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division U","","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Male","Division X","1.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Favour Community Junior School Bukeka","Private","Female","Division X","1.0","D01S02P01","favour-community-junior-school-bukeka_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division 1","","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division 1","3.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division 2","17.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division 2","22.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division 3","8.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division 3","11.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division 4","13.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division 4","13.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division U","7.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division U","8.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Male","Division X","2.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kikwanya","2022","Kimooli UMEA Primary School","Government","Female","Division X","1.0","D01S02P02","kimooli-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division 1","","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division 1","","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division 2","","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division 2","2.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division 3","3.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division 3","3.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division 4","1.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division 4","3.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division U","5.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division U","9.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Male","Division X","2.0","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Kungu CU Primary School","Government","Female","Division X","","D01S02P01","kungu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division 1","","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division 1","","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division 2","3.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division 2","2.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division 3","3.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division 3","1.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division 4","10.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division 4","5.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division U","16.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division U","12.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Male","Division X","3.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Kawomya","2022","Maligita Primary School","Government","Female","Division X","2.0","D01S02P01","maligita-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division 1","","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division 1","","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division 2","16.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division 2","12.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division 3","7.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division 3","12.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division 4","6.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division 4","11.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division U","9.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division U","4.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Male","Division X","2.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize CU Primary School","Government","Female","Division X","4.0","D01S02P03","nyiize-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division 1","","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division 1","","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division 2","4.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division 2","4.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division 3","10.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division 3","7.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division 4","3.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division 4","4.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division U","12.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division U","15.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Male","Division X","","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kangulumira","Seeta Nyiize","2022","Nyiize RC Primary School","Government","Female","Division X","2.0","D01S02P03","nyiize-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division 1","","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division 1","","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division 2","4.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division 2","2.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division 3","5.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division 3","7.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division 4","3.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division 4","3.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division U","6.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division U","13.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Male","Division X","3.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Bukujju","2022","Bukujju UMEA Primary School","Government","Female","Division X","7.0","D01S06P06","bukujju-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Male","Division 1","","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Female","Division 1","","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Male","Division 2","4.0","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Female","Division 2","5.0","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Male","Division 3","5.0","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Kayunga","Busaale","2022","Busaale CU Primary School","Government","Female","Division 3","5.0","D01S06P01","busaale-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
